id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
5.54678E+17,34540785,Colin,Pasadena,34.17381,-118.15229,Entire home/apt,148,1,25,11,79,25
29932548,5309820,Stephan,Beverly Hills,34.07043,-118.38482,Entire home/apt,385,2,217,4,304,51
53729400,19700155,Miss,Hawthorne,33.90031,-118.33073,Entire home/apt,116,1,21,6,365,16
8702595,17222976,Carmen,Downey,33.931,-118.11712,Entire home/apt,120,2,176,1,177,26
8.26809E+17,100985891,Rebecca,Gardena,33.88822571,-118.3040405,Private room,44,7,0,20,177,0
6.91935E+17,48005494,Zeus,Studio City,34.14123,-118.39119,Entire home/apt,227,31,1,134,352,1
31101008,120130047,Lily,Encino,34.15078,-118.50538,Entire home/apt,361,30,132,1,358,16
29164963,23737132,Tony,Beverly Grove,34.07057,-118.37877,Entire home/apt,126,30,0,6,159,0
50877163,144214204,Jino & Scott,Sherman Oaks,34.16243,-118.45505,Private room,99,30,0,1003,365,0
7.15859E+17,468884755,NY Apartments,Sun Valley,34.22109,-118.38501,Entire home/apt,233,30,0,11,362,0
15471568,86451018,Benjamin,Pomona,34.03837,-117.78705,Private room,81,30,91,4,349,1
6.51402E+17,47745035,Tarik,Long Beach,33.86435002,-118.1795793,Entire home/apt,360,2,35,1,184,35
13978113,275841961,Maged,North Hills,34.23631,-118.48873,Entire home/apt,99,1,13,7,327,7
53218052,471216188,Loreyale,Historic South-Central,34.02491,-118.25298,Private room,64,30,2,1,364,2
226609,1181670,Ellen,Altadena,34.19226,-118.13738,Entire home/apt,129,14,217,2,338,2
7.82836E+17,466098884,Kiwan,Long Beach,33.86167,-118.19136,Entire home/apt,159,1,6,1,346,6
52336553,131131734,Abyss,Marina del Rey,33.98437,-118.4489,Entire home/apt,205,3,45,3,158,29
8.16809E+17,37269898,Abdul,Hyde Park,33.9891494,-118.3435883,Entire home/apt,113,30,0,7,359,0
7.97384E+17,122697048,Joe,Lake Los Angeles,34.59936,-117.83971,Private room,44,1,1,1,350,1
8.21896E+17,490257705,Idyll,West Adams,34.02803216,-118.3727844,Entire home/apt,320,30,0,1,364,0
52708587,9861042,Chelsea,Pasadena,34.16466,-118.16358,Entire home/apt,465,3,10,2,68,7
7.41505E+17,462578692,Pamela,West Covina,34.07212,-117.9287,Entire home/apt,130,14,0,4,199,0
48702637,392918440,Gary,Pasadena,34.18013,-118.14685,Entire home/apt,200,2,63,2,294,20
36915226,271118401,Catalina Vacations,Avalon,33.34301,-118.3312,Entire home/apt,369,3,5,110,202,3
453348,2252755,Jonathan,West Hollywood,34.09059,-118.38378,Entire home/apt,100,30,18,1,223,6
8.03835E+17,390414536,Paulo,Lynwood,33.93219556,-118.2029844,Private room,68,1,0,64,365,0
52751767,8763731,Starline Real Estate,San Pedro,33.72671,-118.30641,Entire home/apt,40,30,5,19,365,0
50595525,60271552,The Audemar,Downtown,34.04332,-118.2528,Entire home/apt,208,1,346,6,348,187
8.19974E+17,144214204,Jino & Scott,Sherman Oaks,34.16448259,-118.4551457,Private room,89,30,0,1003,364,0
7.95598E+17,302622137,Kenan,Long Beach,33.76684535,-118.1865386,Entire home/apt,110,6,2,1,321,2
8.05847E+17,263524662,Lance,Beverly Hills,34.06150908,-118.3958099,Private room,67,30,4,87,58,4
8.00664E+17,244932332,Jorge,Elysian Valley,34.10079901,-118.2480689,Entire home/apt,266,30,0,1,85,0
9532329,49368121,Ayrica,Reseda,34.20984,-118.53644,Entire home/apt,63,30,2,1,0,0
7.66703E+17,488888227,Qiuju,San Gabriel,34.0840886,-118.0977969,Private room,69,2,4,2,292,4
33051548,148610158,Natalia,Beverly Grove,34.07573,-118.3759,Entire home/apt,350,30,13,1,340,0
8.05402E+17,263524662,Lance,West Hollywood,34.08958707,-118.3531072,Private room,67,2,1,87,7,1
50193733,9251270,Boris,Downtown,34.045086,-118.252769,Entire home/apt,248,1,75,7,365,45
1110856,6097855,Ryan,Santa Monica,34.00774,-118.48142,Private room,79,31,35,1,353,5
7.32694E+17,446995407,Vicky,San Gabriel,34.08131,-118.09297,Private room,132,1,0,6,364,0
8.02931E+17,445565347,Büşra,Mid-Wilshire,34.06189444,-118.3496287,Entire home/apt,170,30,0,1,328,0
7.35404E+17,144214204,Jino & Scott,Sherman Oaks,34.16223,-118.45503,Private room,89,30,1,1003,364,1
11606802,3939428,Xiou,Venice,34.0024,-118.46369,Entire home/apt,235,3,174,1,285,31
44279055,71030757,Yoni,Beverly Grove,34.08855,-118.37553,Entire home/apt,150,30,0,34,365,0
8567694,45090865,Aerin,Pico-Robertson,34.05577,-118.37977,Private room,80,30,0,1,0,0
51212237,144214204,Jino & Scott,Sherman Oaks,34.16437,-118.45587,Private room,99,30,0,1003,365,0
42879980,323678301,Alex,Santa Monica,34.00662,-118.4933,Entire home/apt,279,8,0,2,20,0
8.38543E+17,193267489,Nosai,Diamond Bar,34.02311,-117.79331,Private room,119,3,0,3,365,0
7.29691E+17,482084492,Yanyang,Alhambra,34.08178,-118.13192,Private room,48,1,4,3,21,4
254259,1335578,Derek,Venice,34.00438,-118.45598,Entire home/apt,195,2,550,1,13,61
47219914,324859259,Olivea,Westlake Village,34.14594,-118.80814,Entire home/apt,200,30,13,1,62,3
8.05851E+17,263524662,Lance,Beverly Hills,34.05959526,-118.3940627,Private room,67,30,0,87,84,0
44230370,171180364,Roni,Beverly Grove,34.08866,-118.37504,Entire home/apt,149,30,1,43,365,0
7.42892E+17,484275960,Fernanda,Pico-Robertson,34.05872,-118.38272,Entire home/apt,150,1,0,55,365,0
7.73821E+17,442527965,Ali,West Hollywood,34.09282,-118.37749,Entire home/apt,157,4,4,2,178,4
7.7711E+17,48522023,Daniel,Highland Park,34.12263,-118.19803,Private room,62,30,1,1,124,1
52491554,22341861,Leslie,Lancaster,34.68681,-118.14556,Private room,58,1,13,1,122,2
45701736,116424077,Franky,Venice,33.98122,-118.46691,Entire home/apt,200,30,0,1,180,0
45742053,47436753,Jen,Alhambra,34.09427,-118.15293,Entire home/apt,98,1,205,6,51,89
49550916,100428075,Sam,Pico-Robertson,34.0514,-118.38387,Entire home/apt,110,30,2,43,365,2
6.32034E+17,232012515,Mojdeh,Beverly Hills,34.070534,-118.388,Private room,450,1,0,1,180,0
48254484,146855219,Phil,Malibu,34.01034,-118.81323,Entire home/apt,250,30,0,1,249,0
6.57682E+17,4955218,Deluxe Suites,Hollywood,34.09177721,-118.3270156,Entire home/apt,251,1,2,22,339,2
5.84154E+17,23418243,Janice And Dave,San Pedro,33.7174,-118.30866,Entire home/apt,81,1,26,1,42,26
46390758,107434423,Blueground,Sawtelle,34.04114,-118.46854,Entire home/apt,156,31,1,717,311,0
8.15331E+17,144214204,Jino & Scott,Sherman Oaks,34.16433716,-118.4545628,Private room,89,30,0,1003,364,0
5.86316E+17,450347575,Richard,Hollywood Hills,34.11247,-118.32837,Shared room,35,30,0,3,364,0
53648147,434441244,Bruno,Cheviot Hills,34.03128,-118.40434,Entire home/apt,99,30,0,1,364,0
5.8632E+17,450347575,Richard,Hollywood Hills,34.11453,-118.33056,Shared room,30,30,0,3,364,0
7.75671E+17,165486813,Yvonne,Burbank,34.15463,-118.34527,Entire home/apt,175,1,2,4,336,2
14886199,93368350,Shayda,Rolling Hills,33.76875,-118.36058,Entire home/apt,125,3,142,1,342,13
52992099,377558714,Greg,Mid-Wilshire,34.05678,-118.35974,Entire home/apt,155,30,1,29,365,0
8.12613E+17,475039718,Petr,Mid-Wilshire,34.06944667,-118.3547795,Entire home/apt,269,30,0,1,340,0
47159462,2288402,Ug,Santa Clarita,34.42051,-118.47439,Private room,240,1,0,2,180,0
8.19279E+17,144214204,Jino & Scott,Sherman Oaks,34.16220588,-118.4558269,Private room,89,30,0,1003,364,0
52871,245280,Micah,Beverly Hills,34.06118,-118.39804,Entire home/apt,175,5,137,1,234,14
7.10728E+17,144214204,Jino & Scott,Sherman Oaks,34.16239,-118.45451,Private room,79,30,0,1003,364,0
8.32526E+17,144214204,Jino & Scott,Sherman Oaks,34.16414969,-118.4545739,Private room,159,30,0,1003,364,0
33117480,8763731,Starline Real Estate,San Pedro,33.71416,-118.3091,Entire home/apt,150,30,47,19,357,3
8.33723E+17,144214204,Jino & Scott,Sherman Oaks,34.16245192,-118.4544681,Private room,71,30,0,1003,364,0
48982253,7660373,Sioux-Z,Venice,33.98222,-118.46267,Entire home/apt,95,31,0,7,159,0
7.01433E+17,415904528,Cozy,Marina del Rey,33.98402208,-118.4458558,Entire home/apt,329,5,0,8,85,0
8.13018E+17,144214204,Jino & Scott,Sherman Oaks,34.16427092,-118.4560725,Private room,99,30,0,1003,364,0
50973503,144214204,Jino & Scott,Sherman Oaks,34.16419,-118.45483,Private room,99,30,0,1003,365,0
45506077,292681341,Honggang,Diamond Bar,34.01481,-117.80347,Private room,62,7,8,37,347,0
7.73106E+17,144214204,Jino & Scott,Sherman Oaks,34.16408,-118.45451,Private room,99,30,0,1003,364,0
39611709,48005494,Zeus,Sawtelle,34.05066,-118.45915,Entire home/apt,171,31,3,134,243,0
3894472,8278915,Cynthia,Eagle Rock,34.14269,-118.19857,Private room,86,1,89,1,83,25
7.87779E+17,34332919,Miguel,Tujunga,34.26257538,-118.3025188,Entire home/apt,400,30,0,3,344,0
7.14536E+17,144214204,Jino & Scott,Sherman Oaks,34.16398,-118.45491,Private room,79,30,0,1003,364,0
7.28424E+17,1190338,Natalie,Highland Park,34.12019,-118.19431,Entire home/apt,356,2,7,1,307,7
6.48106E+17,363717218,Clinton,Downtown,34.0437381,-118.2542612,Entire home/apt,110,30,0,2,305,0
6.50781E+17,29713871,Lillian,Lancaster,34.69291,-118.14306,Entire home/apt,79,1,3,1,304,3
52106501,144214204,Jino & Scott,Sherman Oaks,34.16405,-118.45449,Private room,109,30,1,1003,365,0
36877365,122891774,Kenneth,Rancho Palos Verdes,33.776,-118.37025,Private room,65,30,14,2,90,0
43292600,121611923,Daisy,Broadway-Manchester,33.94537,-118.27579,Entire home/apt,180,2,88,1,108,25
6.74177E+17,230709008,Michal,Downtown,34.0436059,-118.2536673,Entire home/apt,160,2,1,1,9,1
7.36319E+17,23220761,Katherine,Torrance,33.81358,-118.37206,Private room,230,30,0,1,365,0
26279878,197569748,Chris,Unincorporated Santa Monica Mountains,34.04524612,-118.7414322,Entire home/apt,183,1,276,2,41,73
49483359,387023441,认证手机用户8659,Pomona,34.03048,-117.7827,Private room,55,1,22,3,154,5
8.10796E+17,415323265,Kennedy,Downey,33.90465233,-118.1451798,Entire home/apt,124,2,4,1,148,4
33940993,256295280,Diana,Torrance,33.81074,-118.3791,Private room,131,2,14,3,28,7
49960884,956269,Justin,Echo Park,34.09184,-118.25375,Entire home/apt,160,30,2,1,179,1
50994440,144214204,Jino & Scott,Sherman Oaks,34.16401,-118.45479,Private room,99,30,2,1003,365,0
1686929,8784734,Julie,Beverly Hills,34.07675,-118.3909,Entire home/apt,127,5,38,1,61,0
7.66968E+17,144214204,Jino & Scott,Sherman Oaks,34.16215,-118.45653,Private room,89,30,0,1003,364,0
7.81602E+17,171180364,Roni,Beverly Hills,34.07473,-118.3909,Entire home/apt,183,1,2,43,357,2
52596142,144214204,Jino & Scott,Sherman Oaks,34.16412,-118.4545,Private room,109,30,0,1003,365,0
35287734,107434423,Blueground,Westwood,34.05547,-118.44529,Entire home/apt,166,31,1,717,250,1
7.09292E+17,144214204,Jino & Scott,Sherman Oaks,34.16212,-118.45664,Private room,89,30,0,1003,364,0
5.99135E+17,434462119,GOATstays,Unincorporated Santa Monica Mountains,34.04456,-118.77858,Entire home/apt,384,2,29,1,321,29
6.43765E+17,462978556,Tom,Alhambra,34.10134,-118.12947,Entire home/apt,220,5,11,1,150,11
6.04392E+17,388111549,Michael,Rowland Heights,33.97638,-117.87366,Entire home/apt,264,1,4,5,0,4
1708422,8961713,Frank Marquez,Highland Park,34.12599,-118.19291,Entire home/apt,145,2,206,2,36,28
1683776,2908692,Yos & Noa,Fairfax,34.08212,-118.35752,Entire home/apt,149,30,127,1,365,0
5.54961E+17,126644161,Evolve,Avalon,33.3531,-118.33006,Entire home/apt,274,2,21,79,346,19
38883702,296002006,Daisy,Compton,33.90176,-118.20574,Private room,450,30,1,2,0,0
7.13921E+17,232985860,Daniel,Downtown,34.04757,-118.24912,Entire home/apt,159,30,0,1,364,0
7.09162E+17,107434423,Blueground,Westwood,34.0491315,-118.4440165,Entire home/apt,234,31,0,717,314,0
46517041,134267499,StayCozy,Hollywood Hills,34.10442,-118.34198,Entire home/apt,72,31,3,102,69,2
7777537,40919078,Noriaki,Sawtelle,34.04495,-118.44888,Private room,85,30,0,1,0,0
37965850,107434423,Blueground,Koreatown,34.07062,-118.28705,Entire home/apt,228,31,2,717,0,2
46555655,258275019,Jerry,Temple City,34.10434,-118.05898,Entire home/apt,500,1,0,1,0,0
27831255,79201942,Scott,West Hills,34.18783,-118.62117,Shared room,60,30,0,1,0,0
52773421,144214204,Jino & Scott,Sherman Oaks,34.16398,-118.45662,Private room,99,30,1,1003,365,0
18228999,123613777,Yan,Arcadia,34.14567,-118.05615,Private room,49,1,0,1,0,0
8.09529E+17,23518965,Michael,Tujunga Canyons,34.42954,-118.20667,Private room,375,1,0,3,364,0
40992164,319415497,Kim,Lancaster,34.67142,-118.19039,Private room,41,1,107,8,64,20
34756494,256295280,Diana,Torrance,33.81082,-118.37668,Private room,443,3,60,3,140,14
8.20504E+17,107096657,Edward,Diamond Bar,33.9903,-117.81612,Private room,40,13,0,1,163,0
45194753,145396881,Venus,Valinda,34.04112,-117.93887,Private room,76,1,128,7,45,50
54250735,439727627,洪飞,Rowland Heights,33.95874,-117.91481,Private room,42,10,1,6,325,1
28032882,9488470,Eric,Hacienda Heights,34.00819,-117.98646,Private room,60,3,32,4,319,3
34753232,256295280,Diana,Torrance,33.81218,-118.37901,Private room,185,2,11,3,41,7
54279192,139552334,Jose,Santa Clarita,34.43678,-118.48146,Entire home/apt,110,1,51,4,190,50
53501745,213653729,Brenda,Whittier,33.96249,-118.04683,Entire home/apt,194,2,68,3,137,53
53630019,434290762,Michelle,Santa Clarita,34.42708,-118.50963,Entire home/apt,150,30,60,2,83,48
25190022,50028006,Anjali,Artesia,33.86975,-118.08602,Entire home/apt,211,30,14,2,35,0
7.06736E+17,275146019,Nathaly,Lynwood,33.91876,-118.21572,Entire home/apt,109,1,1,1,364,1
7.24793E+17,481175966,Jesus,Paramount,33.9081,-118.16411,Entire home/apt,167,1,43,1,30,43
43785879,110060370,金吉尔jinjier,Rowland Heights,33.97412,-117.87326,Private room,38,30,5,3,311,1
50722621,292681341,Honggang,Diamond Bar,34.015209,-117.803802,Entire home/apt,271,30,3,37,365,0
49520490,23524402,Henry,Artesia,33.86448,-118.0736,Entire home/apt,104,3,100,14,146,50
7.65165E+17,488251920,Ayman,Lancaster,34.6831182,-118.2194456,Entire home/apt,170,1,5,1,92,5
8.20744E+17,215263603,Luxury Escapes,Lake Balboa,34.19671427,-118.4983655,Entire home/apt,266,30,0,16,364,0
8.29815E+17,65399028,John,Compton,33.89041142,-118.2329674,Shared room,29,28,0,1,363,0
21913195,159883376,Yan,La Habra Heights,33.95532,-117.93383,Entire home/apt,120,3,33,1,183,0
6.77634E+17,142533465,Franklin,Whittier,33.92824,-117.97962,Private room,72,1,40,1,279,40
40991848,319415497,Kim,Lancaster,34.67236,-118.18983,Private room,42,1,116,8,159,41
54130541,27621892,Allie,San Pedro,33.73886788,-118.2817885,Entire home/apt,130,30,0,1,180,0
36260929,178106443,Feonia,Rowland Heights,33.982838,-117.863785,Private room,100,2,14,2,365,5
6.56358E+17,25138314,RoomPicks By Antony,Torrance,33.82074,-118.32263,Private room,185,1,0,10,298,0
7.73571E+17,198421122,Jenny,Diamond Bar,33.99762,-117.80622,Private room,45,3,0,3,364,0
5.61643E+17,24425474,Susan,San Pedro,33.72525,-118.29237,Entire home/apt,229,30,4,1,177,4
5.55182E+17,427237847,Xue,Santa Clarita,34.4368,-118.49238,Private room,99,1,2,1,364,1
8.11878E+17,111786798,Julio,Diamond Bar,34.02638,-117.80843,Shared room,100,1,0,1,75,0
28699190,21524802,Carla,San Pedro,33.72438,-118.29213,Private room,75,30,32,1,35,0
24637265,104609849,Tachapat,Diamond Bar,33.98136,-117.84609,Entire home/apt,180,9,11,1,267,2
25584429,192930172,中勇,El Monte,34.04614,-118.02353,Private room,35,1,152,5,72,29
54247627,438636812,Steve,South Gate,33.94269,-118.16297,Entire home/apt,179,2,11,2,347,9
33408719,4045016,James & Marie,Lancaster,34.67133,-118.08397,Private room,35,2,73,2,282,11
5.44471E+17,348387143,Juan,Whittier,33.93389,-117.99361,Entire home/apt,126,1,64,1,324,64
47802672,170289680,Khoa,San Pedro,33.73659134,-118.2834778,Private room,116,1,68,2,180,48
23652113,96220702,Juan,Watts,33.93855,-118.2339,Shared room,14,30,29,18,334,2
27465540,145396881,Venus,La Puente,34.04425,-117.94777,Private room,68,2,71,7,46,41
7.51434E+17,20809053,MJ And Jay,Lancaster,34.67889,-118.10463,Entire home/apt,300,1,4,1,149,4
6.3978E+17,10832832,Katy,Santa Clarita,34.38441,-118.54162,Entire home/apt,499,30,6,30,349,6
25459696,149497072,Mark,Redondo Beach,33.81626,-118.38887,Entire home/apt,169,30,228,1,90,33
13454124,75604522,George,Santa Clarita,34.37611,-118.55235,Entire home/apt,254,2,407,2,233,49
32025816,49959241,Sam Emily,Hawthorne,33.91381,-118.3486,Private room,35,7,18,13,0,7
7.25567E+17,427604751,Vivian,Bellflower,33.87349,-118.11284,Entire home/apt,347,3,0,1,90,0
7.53123E+17,412770821,Susan,Hacienda Heights,33.99786061,-117.95015,Entire home/apt,209,2,6,1,278,6
5.83989E+17,327837294,Skywell Real Estate,Malibu,34.0233,-118.78947,Entire home/apt,350,30,0,1,340,0
5.73579E+17,136486644,Brenda,Lancaster,34.68703,-118.21277,Private room,38,7,4,7,155,4
7.66257E+17,488812561,Christian,Bellflower,33.90493,-118.12597,Entire home/apt,115,1,16,1,350,16
32808111,246802084,Tim,Hacienda Heights,33.99847,-117.94914,Entire home/apt,249,3,69,1,253,10
42477319,19700155,Miss,Hawthorne,33.90031,-118.32944,Entire home/apt,116,1,121,6,359,8
11872676,35504008,Inga,San Pedro,33.70679,-118.2913,Entire home/apt,88,30,24,1,96,0
43913058,12006747,Maria,Pomona,34.09818,-117.73904,Private room,108,1,94,5,110,45
30203037,39888546,Thomas,Santa Clarita,34.44315,-118.53267,Entire home/apt,168,3,81,1,45,20
10707485,15835908,Linda,La Verne,34.13112,-117.78258,Private room,78,30,126,6,364,0
5.81465E+17,8763731,Starline Real Estate,San Pedro,33.70834,-118.28511,Entire home/apt,173,30,4,19,341,4
39444021,364730549,Ellen,Artesia,33.86314,-118.0753,Private room,47,31,47,3,257,2
50550958,149273358,Blanca,San Pedro,33.72011,-118.29398,Entire home/apt,179,30,1,2,365,0
48378224,389786153,Raymond,Winnetka,34.22225,-118.57844,Entire home/apt,400,2,25,1,167,2
6.74618E+17,345513764,Sima,San Pedro,33.74611122,-118.2940809,Entire home/apt,189,3,1,1,176,1
1985445,190703,Jocelyn,Hacienda Heights,33.99089,-117.93617,Entire home/apt,85,2,17,4,219,0
8.10388E+17,497011808,Felix,Carson,33.82855,-118.24165,Private room,80,1,0,3,364,0
8908966,25546692,Camille,Rowland Heights,33.95667,-117.91037,Entire home/apt,245,3,198,1,70,20
32040212,8595758,Gerardo,Claremont,34.09178,-117.71168,Entire home/apt,175,1,137,43,338,55
7986398,24329193,Donna And Brent,Redondo Beach,33.82800552,-118.3858017,Entire home/apt,200,2,279,1,60,37
6.31987E+17,213770004,Rodney,Redondo Beach,33.84121,-118.39014,Entire home/apt,446,1,38,1,279,38
6.11976E+17,13992754,Just Bring Your Toothbrush,Pomona,34.106686,-117.744164,Entire home/apt,93,5,7,48,348,7
6.96366E+17,475026270,Yun,Hacienda Heights,34.00292,-117.95806,Entire home/apt,208,1,0,7,348,0
6.66766E+17,462101556,Derry,Rowland Heights,33.98586,-117.92203,Entire home/apt,492,30,9,2,280,9
5.57854E+17,71880300,Orel,Winnetka,34.22693,-118.5818,Entire home/apt,250,30,2,8,175,2
7.55309E+17,480847964,Genalin,Claremont,34.1138761,-117.708861,Private room,110,2,0,1,358,0
39835694,5962546,Nelley,Torrance,33.80114,-118.34513,Entire home/apt,80,31,11,2,311,1
35006204,56782802,Florence,Hacienda Heights,33.9873,-117.93389,Private room,46,30,45,3,65,0
53557703,11406161,Jaclyn,Santa Clarita,34.43979,-118.55174,Entire home/apt,385,28,0,2,81,0
45715470,217639434,Nazanin,Reseda,34.20856,-118.55885,Entire home/apt,70,1,21,2,1,0
52923905,426517122,Fred,Mission Hills,34.26278,-118.47162,Private room,100,30,4,1,365,0
39159632,45475608,Liu,San Dimas,34.07351,-117.81578,Private room,70,2,0,2,364,0
7.97965E+17,494532374,Joe,Lynwood,33.9172368,-118.2066779,Entire home/apt,186,2,6,2,262,6
31110833,231719877,Shohreh,Reseda,34.21068,-118.56072,Private room,71,30,26,3,65,1
8.18961E+17,102410688,Derrick,Rowland Heights,33.98127,-117.86631,Private room,38,1,4,2,352,4
40971909,319415497,Kim,Lancaster,34.67139,-118.18858,Private room,36,1,107,8,353,31
37948205,100120148,先生,Pomona,34.08288,-117.74222,Private room,40,30,35,8,365,1
8.16791E+17,204278676,Crystal,Winnetka,34.20980162,-118.5780063,Private room,43,30,0,1,88,0
34035622,145396881,Venus,Valinda,34.04205,-117.93721,Private room,71,8,208,7,70,23
5979910,31045945,Elizabeth,Sherman Oaks,34.1568,-118.46292,Entire home/apt,153,2,88,1,193,18
51200485,414422864,Jose,South Gate,33.95882,-118.21944,Entire home/apt,109,2,57,1,329,39
45039107,224912622,Sarineh,Santa Clarita,34.39095,-118.55324,Private room,48,4,26,2,47,7
5.49264E+17,21700,Henry,Bellflower,33.87519,-118.11574,Private room,79,1,26,4,365,23
7.0019E+17,32002790,Ashley,Redondo Beach,33.8356363,-118.3893585,Private room,190,2,17,2,298,17
21178869,100120148,先生,Pomona,34.08229,-117.74248,Private room,41,1,183,8,87,13
7.71147E+17,475059650,Jacky,Carson,33.8603664,-118.2742917,Private room,375,1,3,3,364,3
39142056,49462064,Lana,Westchester,33.976,-118.37921,Private room,85,31,0,1,0,0
7.98964E+17,165332104,Yoba,Claremont,34.0910632,-117.7293793,Entire home/apt,399,2,2,1,325,2
7.4277E+17,9112713,Jack,Pomona,34.07838,-117.72133,Entire home/apt,274,1,6,3,341,6
46329951,190457689,Silvia,Whittier,33.94694,-117.98857,Entire home/apt,144,2,28,5,349,15
6.26246E+17,303485891,Payfrit,Compton,33.891266,-118.233406,Shared room,25,28,0,1,90,0
51850061,118829343,Gloria,La Verne,34.10521,-117.76045,Entire home/apt,250,30,1,1,363,1
43806077,24303784,Stay Awhile,Malibu,34.039108,-118.66861,Entire home/apt,441,1,76,55,234,24
